ID,Reference,Binomial,Genus,Species,Replicate,Specific_location,Location,Taxonomic_group,Latitude,Longitude,System,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018,X2019,X2020,X2021,X2022
200040,"Brown, S. K., et al. (1996). East Coast of North America Strategic Assessment Project. Department of Fisheries and Oceans Canada and National Oceanic and Atmospheric Administration USA. Dartmouth, Nova Scotia and Silver Spring, Maryland, Stephen Brown: stephen.k.brown@noaa.gov.",Alosa_sapidissima,Alosa,sapidissima,0,0,NAFO 4W,Fish,42.86687747,-61.18130929,Marine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.07002802,NULL,0.021276596,NULL,0.007894737,0.005,0.004901961,0.02027027,NULL,0.037394964,0.014405769,0.276525561,NULL,0.015234871,0.083213772,0.019791093,0.03121249,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200041,"Brown, S. K., et al. (1996). East Coast of North America Strategic Assessment Project. Department of Fisheries and Oceans Canada and National Oceanic and Atmospheric Administration USA. Dartmouth, Nova Scotia and Silver Spring, Maryland, Stephen Brown: stephen.k.brown@noaa.gov.",Alosa_sapidissima,Alosa,sapidissima,0,0,NAFO 4X,Fish,42.72956311,-65.0988351,Marine,0.052232143,0.017560976,NULL,0.040313553,0.02393617,0.096670245,0.182783885,0.06122449,0.097842271,0.186264633,0.216242672,0.072018336,0.260697189,0.126839202,0.127133412,0.225755171,0.39342451,0.551404494,0.178919638,0.276872848,0.570140681,0.433482059,0.396776627,0.015151515,0.577976471,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200042,"Brown, S. K., et al. (1996). East Coast of North America Strategic Assessment Project. Department of Fisheries and Oceans Canada and National Oceanic and Atmospheric Administration USA. Dartmouth, Nova Scotia and Silver Spring, Maryland, Stephen Brown: stephen.k.brown@noaa.gov.",Alosa_sapidissima,Alosa,sapidissima,0,0,NAFO 5Y,Fish,44.26602876,-67.06471654,Marine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.9,NULL,NULL,NULL,NULL,9.470588,NULL,NULL,NULL,0.352941333,9.894737,2.117647,NULL,0.989011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200043,"Brown, S. K., et al. (1996). East Coast of North America Strategic Assessment Project. Department of Fisheries and Oceans Canada and National Oceanic and Atmospheric Administration USA. Dartmouth, Nova Scotia and Silver Spring, Maryland, Stephen Brown: stephen.k.brown@noaa.gov.",Alosa_sapidissima,Alosa,sapidissima,0,0,NAFO 5Ze,Fish,41.62750249,-66.21484739,Marine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.062430642,NULL,0.947891855,0.041666667,0.048295455,0.044757043,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200044,"Benoit, H. P. (2006). Standardizing the southern Gulf of St. Lawrence bottom trawl survey time series: Results of the 2004-2005 comparative fishing experiments and other recommendations for the analysis of the survey data. Canadian Science Advisory Secretariat, Fisheries and Oceans Canada.",Alosa_sapidissima,Alosa,sapidissima,0,0,"Southern Gulf of St. Lawrence, NAFO 4T",Fish,47,-63,Marine,NULL,NULL,0.024197313,0.018683839,0.038447135,0.029492392,NULL,0.020809723,0.004886502,NULL,0.52053411,NULL,NULL,0.075044621,NULL,0.03241605,0.007894262,NULL,NULL,NULL,NULL,0.008422111,NULL,NULL,NULL,NULL,0.011789151,NULL,NULL,NULL,0.007552559,NULL,NULL,NULL,NULL,0.08535911,0.024200875,0.002072549,0.033292104,NULL,0.033120845,0.031117681,0.007466807,NULL,NULL,NULL,0.002773326,NULL,NULL,NULL,NULL,NULL,NULL
200046,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.",Alosa_sapidissima,Alosa,sapidissima,0,0,NAFO 4VW,Fish,44.19795,-61.56738,Marine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52042.5515,NULL,12255.1847,NULL,NULL,NULL,70467.5036,60047.4968,15222.3479,NULL,93889.7435,NULL,72763.4986,NULL,138850.858,53665.0365,184118.769,365327.925,96529.1158,954688.147,NULL,NULL,64783.88013,NULL,NULL,241192.2816
200049,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.",Alosa_sapidissima,Alosa,sapidissima,0,0,NAFO 4X,Fish,43.2532,-65.50048,Marine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,392821.065,497791.815,542835.857,683368.542,1022098.59,1553035.34,1443288.42,342906.648,459638.312,386689.177,618788.453,683540.637,467305.337,2148261.46,384918.072,630536.204,552333.74,2098712.58,1142701.05,3451588.09,994652.136,855290.784,NULL,1299088.97,437048.7013,630761.9249,705987.007,1348677.809
200059,"Brown, S. K., et al. (1996). East Coast of North America Strategic Assessment Project. Department of Fisheries and Oceans Canada and National Oceanic and Atmospheric Administration USA. Dartmouth, Nova Scotia and Silver Spring, Maryland, Stephen Brown: stephen.k.brown@noaa.gov.",Amblyraja_radiata,Amblyraja,radiata,0,0,NAFO 2G,Fish,59.28607579,-59.85363866,Marine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.350644508,2,NULL,2.41,NULL,NULL,NULL,NULL,NULL,0.611111111,0.803571429,NULL,NULL,7.52,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200060,"Brown, S. K., et al. (1996). East Coast of North America Strategic Assessment Project. Department of Fisheries and Oceans Canada and National Oceanic and Atmospheric Administration USA. Dartmouth, Nova Scotia and Silver Spring, Maryland, Stephen Brown: stephen.k.brown@noaa.gov.",Amblyraja_radiata,Amblyraja,radiata,0,0,NAFO 2H,Fish,56.47753448,-56.76630906,Marine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.297159094,4.7251282,NULL,2.556626506,NULL,5,NULL,1,1.263157895,1.275630252,5.794915254,NULL,9,8.47173913,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200061,"Brown, S. K., et al. (1996). East Coast of North America Strategic Assessment Project. Department of Fisheries and Oceans Canada and National Oceanic and Atmospheric Administration USA. Dartmouth, Nova Scotia and Silver Spring, Maryland, Stephen Brown: stephen.k.brown@noaa.gov.",Amblyraja_radiata,Amblyraja,radiata,0,0,NAFO 2J,Fish,53.91049179,-53.8645951,Marine,2.071428571,1.302325581,NULL,0.828379195,1.739130435,2.13277525,3.521634609,4.008661924,2.558971102,3.145392228,3.789351852,1.221698113,1.596835443,1.509814611,2.614424408,1.66461809,1.814494091,2.269706177,1.274193548,2.875,2.377307652,3.791276137,2.866128046,2.478409091,1.572815534,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200062,"Brown, S. K., et al. (1996). East Coast of North America Strategic Assessment Project. Department of Fisheries and Oceans Canada and National Oceanic and Atmospheric Administration USA. Dartmouth, Nova Scotia and Silver Spring, Maryland, Stephen Brown: stephen.k.brown@noaa.gov.",Amblyraja_radiata,Amblyraja,radiata,0,0,NAFO 3K,Fish,50.69532218,-52.12112237,Marine,2.307692308,1.555555556,NULL,3.955210787,2.071428571,4.14,NULL,23.57142857,4.799550026,7.170940175,4.613790722,4.561328194,4.328375733,5.404111,6.140243902,3.956813746,4.652158273,5.309278351,5.523251,6.083970317,7.976863354,3.603551737,2.087888272,2.888798141,2.597350993,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200063,"Brown, S. K., et al. (1996). East Coast of North America Strategic Assessment Project. Department of Fisheries and Oceans Canada and National Oceanic and Atmospheric Administration USA. Dartmouth, Nova Scotia and Silver Spring, Maryland, Stephen Brown: stephen.k.brown@noaa.gov.",Amblyraja_radiata,Amblyraja,radiata,0,0,NAFO 3N,Fish,45.11471131,-49.95688624,Marine,7.07578948,7.105263158,15.05555556,10.66666667,38.66666667,8.741228083,18.13043478,10.39763156,7.4,11.34,85.76595745,16.21575483,12.38709677,47,7.876470588,14.01392557,15.82761628,13.91234866,9.787234043,9.035714293,15.37368421,15.58426966,9.629556655,14.21978,13.15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200064,"Brown, S. K., et al. (1996). East Coast of North America Strategic Assessment Project. Department of Fisheries and Oceans Canada and National Oceanic and Atmospheric Administration USA. Dartmouth, Nova Scotia and Silver Spring, Maryland, Stephen Brown: stephen.k.brown@noaa.gov.",Amblyraja_radiata,Amblyraja,radiata,0,0,NAFO 3O,Fish,44.68377883,-52.78238297,Marine,3.198443727,4.625,1,9.69142858,NULL,9.441786273,17.34117648,5.851851852,4.139406205,4.673148148,9.926829268,3.563380282,14.91296296,0.657983147,7.104399762,15.76716039,4.833613412,6.473633752,8.034395973,5.372413793,13.60573771,9.179792746,8.347826087,5.90078125,5.871042362,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200065,"Brown, S. K., et al. (1996). East Coast of North America Strategic Assessment Project. Department of Fisheries and Oceans Canada and National Oceanic and Atmospheric Administration USA. Dartmouth, Nova Scotia and Silver Spring, Maryland, Stephen Brown: stephen.k.brown@noaa.gov.",Amblyraja_radiata,Amblyraja,radiata,0,0,NAFO 3Pn,Fish,47.36424828,-58.63551171,Marine,NULL,NULL,0.5,0.541666667,0.5,0.687091556,NULL,0.956964275,1.666666667,0.4375,1.35,0.576923077,NULL,0.621621622,1.115384615,0.625,0.923076923,0.678104588,1.243902439,1.15625,1.6,2.561403509,2.491161614,1.409544167,2.291152296,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200066,"Brown, S. K., et al. (1996). East Coast of North America Strategic Assessment Project. Department of Fisheries and Oceans Canada and National Oceanic and Atmospheric Administration USA. Dartmouth, Nova Scotia and Silver Spring, Maryland, Stephen Brown: stephen.k.brown@noaa.gov.",Amblyraja_radiata,Amblyraja,radiata,0,0,NAFO 3Ps,Fish,46.03458383,-55.99580924,Marine,6.596044311,NULL,11.5951087,13.09090909,7.679640871,5.601964508,9.765873016,6.025189604,6.494310426,7.510416667,10.13761468,5.88611389,3.330357143,8.42380032,3.573867551,14.54468834,8.017965744,7.418783777,4.808219178,8.967741936,8.579824561,16.28051646,7.62012987,7.072796935,6.354395604,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200067,"Brown, S. K., et al. (1996). East Coast of North America Strategic Assessment Project. Department of Fisheries and Oceans Canada and National Oceanic and Atmospheric Administration USA. Dartmouth, Nova Scotia and Silver Spring, Maryland, Stephen Brown: stephen.k.brown@noaa.gov.",Amblyraja_radiata,Amblyraja,radiata,0,0,NAFO 4R,Fish,49.69673981,-58.45213759,Marine,0.9,1.45,1.675,1.655172414,1.916666667,2.085294158,2.441524767,1.926491233,3.2,2.589041096,2.716216216,4.82416331,NULL,3.05407408,1.87326393,2.797672662,2.925634284,2.763605449,4.117737037,4.291666693,2.905445219,2.973167048,3.066743785,3.043735192,5.729229243,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200068,"Brown, S. K., et al. (1996). East Coast of North America Strategic Assessment Project. Department of Fisheries and Oceans Canada and National Oceanic and Atmospheric Administration USA. Dartmouth, Nova Scotia and Silver Spring, Maryland, Stephen Brown: stephen.k.brown@noaa.gov.",Amblyraja_radiata,Amblyraja,radiata,0,0,NAFO 4S,Fish,49.65203712,-62.06790167,Marine,NULL,NULL,2,1.571428571,1.3,2.25,0.75,2.199561417,4.443396226,1.142857143,3.331818182,2.826711556,NULL,4.059259256,4.321794892,2.154494421,4.999626899,3.473226169,4.786931818,3.690804545,1.216596367,2.907692315,0.929597724,2.129166642,2.895321632,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200070,"Brown, S. K., et al. (1996). East Coast of North America Strategic Assessment Project. Department of Fisheries and Oceans Canada and National Oceanic and Atmospheric Administration USA. Dartmouth, Nova Scotia and Silver Spring, Maryland, Stephen Brown: stephen.k.brown@noaa.gov.",Amblyraja_radiata,Amblyraja,radiata,0,0,NAFO 4Vn,Fish,46.44191714,-59.34894137,Marine,4.3786802,17.0497984,4.216436818,5.553517539,6.590530571,7.641106091,4.537164286,1.664343571,1.814954056,4.284703893,3.230243759,3.77516125,2.151522857,2.337511433,3.9055843,1.855338136,2.910809103,3.489213077,5.114386217,2.591581875,10.24498236,3.232216233,3.731632073,3.262645793,6.592791067,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200071,"Brown, S. K., et al. (1996). East Coast of North America Strategic Assessment Project. Department of Fisheries and Oceans Canada and National Oceanic and Atmospheric Administration USA. Dartmouth, Nova Scotia and Silver Spring, Maryland, Stephen Brown: stephen.k.brown@noaa.gov.",Amblyraja_radiata,Amblyraja,radiata,0,0,NAFO 4Vs,Fish,43.43761069,-57.69088789,Marine,13.61489948,12.6644215,9.920757758,27.16741406,24.51164802,25.68596539,13.65006233,14.31301732,10.1919425,24.69907698,22.46829887,23.21539629,14.76862082,13.87089218,13.48647424,14.95031109,7.497987663,17.22065048,21.47249551,23.86627597,15.19084219,14.53939739,12.73065888,18.94745323,8.787085195,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200072,"Brown, S. K., et al. (1996). East Coast of North America Strategic Assessment Project. Department of Fisheries and Oceans Canada and National Oceanic and Atmospheric Administration USA. Dartmouth, Nova Scotia and Silver Spring, Maryland, Stephen Brown: stephen.k.brown@noaa.gov.",Amblyraja_radiata,Amblyraja,radiata,0,0,NAFO 4W,Fish,42.86687747,-61.18130929,Marine,2.921788901,3.60579725,4.014613255,5.432281861,3.874694708,11.123038,6.80105937,5.19883398,7.58307727,5.560184745,4.751967964,3.775209428,3.30561053,3.760620613,2.944581061,1.575962846,2.298489657,2.254463952,1.107349617,1.417927222,1.463910755,10.54942294,1.058205075,0.524428602,1.108638239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200073,"Brown, S. K., et al. (1996). East Coast of North America Strategic Assessment Project. Department of Fisheries and Oceans Canada and National Oceanic and Atmospheric Administration USA. Dartmouth, Nova Scotia and Silver Spring, Maryland, Stephen Brown: stephen.k.brown@noaa.gov.",Amblyraja_radiata,Amblyraja,radiata,0,0,NAFO 4X,Fish,42.72956311,-65.0988351,Marine,1.934333286,0.917576878,2.386416478,3.602842851,4.420483553,5.796992449,3.475124039,4.89014898,2.777375,3.178349211,1.601508545,3.885730238,2.260391882,2.803229104,2.929692318,1.718777414,2.092809153,1.05692773,1.898928058,1.470324182,0.802989667,1.162112794,0.90666,0.801084955,1.105932647,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200074,"Brown, S. K., et al. (1996). East Coast of North America Strategic Assessment Project. Department of Fisheries and Oceans Canada and National Oceanic and Atmospheric Administration USA. Dartmouth, Nova Scotia and Silver Spring, Maryland, Stephen Brown: stephen.k.brown@noaa.gov.",Amblyraja_radiata,Amblyraja,radiata,0,0,NAFO 5Y,Fish,44.26602876,-67.06471654,Marine,NULL,0.5,2.125,6.045249,2.6142855,NULL,NULL,8.3103715,3.771428667,1.577206,3.227554,2.794737,1.266666667,3.890196,2.973684,1.933333333,NULL,3.7058825,NULL,1.264706,0.668730667,2.733333333,NULL,1.298245667,9.89011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200075,"Brown, S. K., et al. (1996). East Coast of North America Strategic Assessment Project. Department of Fisheries and Oceans Canada and National Oceanic and Atmospheric Administration USA. Dartmouth, Nova Scotia and Silver Spring, Maryland, Stephen Brown: stephen.k.brown@noaa.gov.",Amblyraja_radiata,Amblyraja,radiata,0,0,NAFO 5Ze,Fish,41.62750249,-66.21484739,Marine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.496586889,6.860294,NULL,NULL,1.365237235,NULL,3.044021,2.522978,0.851297868,0.929641895,1.354467055,1.915089646,0.533155091,0.709288717,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200076,"Benoit, H. P. (2006). Standardizing the southern Gulf of St. Lawrence bottom trawl survey time series: Results of the 2004-2005 comparative fishing experiments and other recommendations for the analysis of the survey data. Canadian Science Advisory Secretariat, Fisheries and Oceans Canada.",Amblyraja_radiata,Amblyraja,radiata,0,0,"Southern Gulf of St. Lawrence, NAFO 4T",Fish,47,-63,Marine,NULL,2.373814826,1.765069982,3.000194896,2.271776246,1.593978933,1.029219843,2.230674639,0.643569618,1.796218718,1.449215887,1.246147227,1.317982624,1.145398238,0.582167784,0.652458219,1.063324004,0.982867693,1.129391378,0.607876164,1.064304756,0.836294996,0.693733352,0.665029423,0.824073612,0.526386872,0.696648466,0.474377452,0.777390771,0.438985992,0.360621365,0.37477458,0.315990731,0.17469601,0.143560013,0.308011769,0.170166249,0.105200336,0.18221405,0.234537142,0.196648419,0.332707406,0.205141863,0.3313852,0.203773278,0.26709166,0.257772401,NULL,NULL,NULL,NULL,NULL,NULL
200079,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.",Amblyraja_radiata,Amblyraja,radiata,0,0,NAFO 4VW,Fish,44.19795,-61.56738,Marine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7456279.22,5021560.02,3712223.46,4820900.53,7654886.94,2978948.07,2713053.07,1657028.81,6212530.98,4993499.21,11392792.3,4400663.62,5767335.14,2351962.25,1448571.77,2015044.46,3695936.3,1602181.67,1421503.26,705473.078,1110846.77,1184283.18,NULL,NULL,2484843.251,910479.5243,NULL,1697854.079
200082,"DFO (2016). DFO Maritimes Research Vessel Trawl Surveys Fish Observations. Saint Andrews Biological Station, OBIS, Digital.",Amblyraja_radiata,Amblyraja,radiata,0,0,NAFO 4X,Fish,43.2532,-65.50048,Marine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1859717.89,1259024.95,2497472.37,1292847.63,2313340.12,589675.345,1123739.65,865442.622,830729.568,1010289.11,1325946.74,991446.873,1470353.75,1108640.11,302280.085,243987.265,231578.404,165782.744,323106.372,372050.202,605681.778,69390.9888,NULL,192618.1587,286702.1894,162469.2312,68867.33071,313244.6578
200083,COSEWIC (2010). COSEWIC assessment and status report on the Jefferson Salamander Ambystoma jeffersonianum in Canada. Committee on the Status of Endangered Wildlife in Canada. Ottawa: xi + 38.,Ambystoma_jeffersonianum,Ambystoma,jeffersonianum,0,1,"Peel Region, Ontario",Herps,43.61666,-79.61666,Freshwater,NULL,NULL,NULL,NULL,NULL,624,513,324,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200093,"Theriault, M.-H. (2015). DFO Gulf Region Community Aquatic Monitoring Program (CAMP) Version 4. Bedford Institute of Oceanography. Dartmouth, NS, Canada, OBIS Canada Digital Collections.",Ammodytes_americanus,Ammodytes,americanus,0,1,"Antigonish, Nova Scotia",Fish,45.68314,-61.87121,Marine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,39,319,231,786,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200094,"Theriault, M.-H. (2015). DFO Gulf Region Community Aquatic Monitoring Program (CAMP) Version 4. Bedford Institute of Oceanography. Dartmouth, NS, Canada, OBIS Canada Digital Collections.",Ammodytes_americanus,Ammodytes,americanus,0,1,"Basin Head, Prince Edward Island",Fish,46.383134,-62.11238,Marine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200095,"Theriault, M.-H. (2015). DFO Gulf Region Community Aquatic Monitoring Program (CAMP) Version 4. Bedford Institute of Oceanography. Dartmouth, NS, Canada, OBIS Canada Digital Collections.",Ammodytes_americanus,Ammodytes,americanus,0,1,"Cape Jourimain, New Brunswick",Fish,46.136433,-63.802767,Marine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,90,5,5,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200096,"Theriault, M.-H. (2015). DFO Gulf Region Community Aquatic Monitoring Program (CAMP) Version 4. Bedford Institute of Oceanography. Dartmouth, NS, Canada, OBIS Canada Digital Collections.",Ammodytes_americanus,Ammodytes,americanus,0,1,"Cap-Pele, New Brunswick",Fish,46.1827,-64.11454,Marine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
200097,"Theriault, M.-H. (2015). DFO Gulf Region Community Aquatic Monitoring Program (CAMP) Version 4. Bedford Institute of Oceanography. Dartmouth, NS, Canada, OBIS Canada Digital Collections.",Ammodytes_americanus,Ammodytes,americanus,0,1,"Caraquet, New Brunswick",Fish,47.777114,-65.029957,Marine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,11,98,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
